,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
197,197,20-01-36,1.0791015625,21104.15625,0.4169240898258689,-0.026076725412122338,0.23298022199198404,0.8076201321117181,-0.43090413953686074,0.3571720958150681,-0.1857402452591261
198,198,20-01-36,1.1083984375,21104.806640625,0.4169267194066553,-0.02607927066665039,0.2329755076242891,0.8076218031616608,-0.43090568016165337,0.3571703115056803,-0.185732836195611
199,199,20-01-36,1.11328125,21105.45703125,0.4169240810648537,-0.026077869424103683,0.23297494474129818,0.8076241626699292,-0.430903311850242,0.3571684575561715,-0.18573163606433327
200,200,20-01-36,1.11328125,21106.05078125,0.4169223337944752,-0.02607380938425088,0.2329734900733248,0.8076278976369399,-0.43089792570099206,0.3571656588814766,-0.18573327300427198
201,201,20-01-36,1.0693359375,21106.73828125,0.4171530769310251,-0.025881584184306663,0.23337079697896224,0.8077105677532092,-0.4305239714638457,0.3574958524905121,-0.1856056685203023
202,202,20-01-37,0.6884765625,21107.578125,0.4186468563388193,-0.02523317367515084,0.23641420650103886,0.80737621251955,-0.42881271273095345,0.36060996236198484,-0.18499665916765914
203,203,20-01-37,0.6201171875,21108.56640625,0.41975424066811173,-0.024589880260179126,0.23852878939444488,0.8072510280310868,-0.427489948995741,0.3628135796379155,-0.18429440490881432
204,204,20-01-37,0.732421875,21109.40625,0.4198185466784653,-0.02472412885653847,0.23854436920891675,0.8072003829428093,-0.42765098127564716,0.3628692013391498,-0.1840329391996052
205,205,20-01-37,0.7177734375,21110.326171875,0.41981630528528197,-0.02472253259059532,0.2385444920195489,0.8072013659879145,-0.4276484195777452,0.362867502686869,-0.18403792944308184
206,206,20-01-37,0.78125,21111.12890625,0.4198211146303011,-0.024735386474560285,0.23855248046815314,0.8071887068048615,-0.4276616937348887,0.36287991591818713,-0.18403813175999909
207,207,20-01-37,0.6689453125,21112.0390625,0.4198234368692972,-0.02473541191158743,0.2385674422256731,0.8071837938431042,-0.4276554126634251,0.36289561284125094,-0.18404332413130703
208,208,20-01-37,0.8154296875,21112.9453125,0.41982735508645075,-0.024736458521570453,0.23857972014172973,0.8071802716892333,-0.4276482015056532,0.36291153939783294,-0.18404412328724565
209,209,20-01-37,0.8154296875,21113.814453125,0.41983524579564213,-0.02475175347082401,0.2386104591882398,0.8071605168494942,-0.42765202459041807,0.3629497498493867,-0.18404652940830332
210,210,20-01-37,0.87890625,21114.5859375,0.41984069434556204,-0.024755449023756884,0.2386278757546767,0.8071529693466284,-0.4276471905197451,0.3629707105450274,-0.18404952540533026
211,211,20-01-37,0.8251953125,21115.447265625,0.4198438582653003,-0.024763256899784522,0.23864188091076344,0.8071458176091739,-0.4276448414616488,0.3629900584212216,-0.18404818981619278
212,212,20-01-38,0.8203125,21116.3125,0.4198487095139855,-0.02476805656786224,0.2386527052773115,0.807138311599726,-0.42764670032937124,0.36300347460644977,-0.18405032754382447
213,213,20-01-38,0.849609375,21117.060546875,0.419852386694631,-0.02477150507020332,0.23867030340497125,0.8071304156797144,-0.4276432386011218,0.3630230531146009,-0.18405438182990613
214,214,20-01-38,0.8544921875,21117.900390625,0.4198573366736934,-0.02478137851348107,0.23868070753907192,0.8071224797437924,-0.427647119899646,0.3630379667312577,-0.1840507491030761
215,215,20-01-38,0.869140625,21118.650390625,0.41986029188427515,-0.024783553249227694,0.23869453235652144,0.8071162689974059,-0.4276453617614253,0.3630516444377761,-0.18405509054267769
216,216,20-01-38,0.8447265625,21119.4453125,0.4198643853096913,-0.024788169509797637,0.23870533764711205,0.8071131708805819,-0.4276389354121656,0.36306774832682853,-0.18405184170643044
217,217,20-01-38,0.791015625,21120.267578125,0.41986612678381596,-0.02479144773482708,0.2387128702863878,0.8071091057189946,-0.42763849075969,0.36307674622388153,-0.18405295172242742
218,218,20-01-38,1.0546875,21120.947265625,0.4198684878301244,-0.02479437048151657,0.238723608137083,0.8071013145870283,-0.42764064290967496,0.36309027854977766,-0.18405542139892372
219,219,20-01-38,1.044921875,21121.765625,0.4198730188125519,-0.02479824724403343,0.23873532585833013,0.8070951122434252,-0.42764024388688804,0.3631040326537783,-0.18405641274266835
